,id,created_at,coordinates,text,in_reply_to_screen_name,in_reply_to_status_id_str,retweet_count,in_reply_to_status_text,Date,DayOfWeek,Day,Month,Year,Month1,Date1,text_new,text_reply,Sentiment,SentimentScor
176,6.458989276744008e+17,Mon Sep 21 09:54:39 +0000 2015,,@Zimarin Необходимо позвонить в call-центр и подтвердить обновление SIM-карты.,Zimarin,A645896752336404480,0.0,"@alfa_bank если я потерял сим карту, и восстановил её. Я смогу сразу пользоваться услугами или её надо как то подтвердить?",2015-09-21 09:54:39,1,21,9,2015,01.09.2015,21.09.2015, Необходимо позвонить в call-центр и подтвердить обновление SIM-карты.," если я потерял сим карту, и восстановил её. Я смогу сразу пользоваться услугами или её надо как то подтвердить?",positive,0
177,6.459007304323891e+17,Mon Sep 21 10:01:49 +0000 2015,,"@Zimarin хм, а где эти самые комменты?)",Zimarin,A645899203022049280,0.0,"@alfa_bank спасибо, а то мы тут сремся в комментах. Я кстате вас защищаю ;)",2015-09-21 10:01:49,1,21,9,2015,01.09.2015,21.09.2015," хм, а где эти самые комменты?)"," спасибо, а то мы тут сремся в комментах. Я кстате вас защищаю ;)",positive,0
178,6.45920068472279e+17,Mon Sep 21 11:18:39 +0000 2015,,@russka81 в Альфа-Бизнес Онлайн?),russka81,A645918127646208000,0.0,Новый интерфейс рублевого платежного поручения в интернет-банке @alfa_bank просто выше всяческих похвал!,2015-09-21 11:18:39,1,21,9,2015,01.09.2015,21.09.2015, в Альфа-Бизнес Онлайн?),Новый интерфейс рублевого платежного поручения в интернет-банке  просто выше всяческих похвал!,positive,0
179,6.459206213403034e+17,Mon Sep 21 11:20:51 +0000 2015,,"@russka81 Передадим коллегам, им будет приятно ;)",russka81,A645920175783563264,0.0,@alfa_bank Да-да,2015-09-21 11:20:51,1,21,9,2015,01.09.2015,21.09.2015," Передадим коллегам, им будет приятно ;)", Да-да,neutral,0
180,6.459363730280038e+17,Mon Sep 21 12:23:26 +0000 2015,,"@jdwuzhere все агенты, реализующие билеты через свои сервисы, имеют равную наценку.
Без наценки - только на сайте РЖД и в кассах вокзалов.",jdwuzhere,A645878545022124032,0.0,@alfa_bank как правильно заметил @suxxes - разница в цене. Это скриншоты с alfamiles.ru и rzd.ru на один и тот же рейс.,2015-09-21 12:23:26,1,21,9,2015,01.09.2015,21.09.2015," все агенты, реализующие билеты через свои сервисы, имеют равную наценку.
Без наценки - только на сайте РЖД и в кассах вокзалов.", как правильно заметил  - разница в цене. Это скриншоты с alfamiles.ru и rzd.ru на один и тот же рейс.,positive,0
181,6.459378967221821e+17,Mon Sep 21 12:29:30 +0000 2015,,"@tz_twit Рекомендуем вам в таком случае составить претензию, сделать это можно в call-центре.",tz_twit,A645890627931082752,0.0,@alfa_bank http://t.co/q2edEEtDpu,2015-09-21 12:29:30,1,21,9,2015,01.09.2015,21.09.2015," Рекомендуем вам в таком случае составить претензию, сделать это можно в call-центре.", ,neutral,0
182,6.459393786914406e+17,Mon Sep 21 12:35:23 +0000 2015,,"@tz_twit Необязательно. Претензию могут составить с ваших слов по телефону, ответ придет в sms, полный текст ответа озвучит в call-центре",tz_twit,A645938194295488512,0.0,"@alfa_bank ага, но её надо везти и подписывать в банке. какой смысл? там и напишу.",2015-09-21 12:35:23,1,21,9,2015,01.09.2015,21.09.2015," Необязательно. Претензию могут составить с ваших слов по телефону, ответ придет в sms, полный текст ответа озвучит в call-центре"," ага, но её надо везти и подписывать в банке. какой смысл? там и напишу.",neutral,0
183,6.459394989966582e+17,Mon Sep 21 12:35:52 +0000 2015,,@AlexaBreus Это вопрос к коллегам из @alfacapital :),AlexaBreus,A645199342744285184,0.0,"@alfa_bank не вижу своих денег в кабинете @alfacapital. Когда лич. кабинет работает, нет инвестиций в фонд ""Баланс"" http://t.co/O1OCEwFn4S",2015-09-21 12:35:52,1,21,9,2015,01.09.2015,21.09.2015, Это вопрос к коллегам из  :)," не вижу своих денег в кабинете . Когда лич. кабинет работает, нет инвестиций в фонд ""Баланс"" ",negative,0
184,6.459483648912302e+17,Mon Sep 21 13:11:05 +0000 2015,,"@ragzovskii Можно сохранить платеж как шаблон, чтобы не искать каждый раз)",ragzovskii,A645852341971906560,0.0,@alfa_bank Ю - Юзабилити. Обычно поиск в комбобоксе это когда ты в самом поле пишешь. где тут спец по UI? @mamenko,2015-09-21 13:11:05,1,21,9,2015,01.09.2015,21.09.2015," Можно сохранить платеж как шаблон, чтобы не искать каждый раз)", Ю - Юзабилити. Обычно поиск в комбобоксе это когда ты в самом поле пишешь. где тут спец по UI? ,positive,0
185,6.459619948483461e+17,Mon Sep 21 14:05:15 +0000 2015,,@rutrader Вы хотите получить сумму меньше 100 евро или не кратную ей?,rutrader,A645896212453957632,0.0,ND,2015-09-21 14:05:15,1,21,9,2015,01.09.2015,21.09.2015, Вы хотите получить сумму меньше 100 евро или не кратную ей?,ND,neutral,0
187,6.459644592661545e+17,Mon Sep 21 14:15:03 +0000 2015,,"@rutrader Да, именно поэтому мы и спросили про сумму - чтобы понять, насколько это будет для вас ""рентабельно"".",rutrader,A645963693751181312,0.0,ND,2015-09-21 14:15:03,1,21,9,2015,01.09.2015,21.09.2015," Да, именно поэтому мы и спросили про сумму - чтобы понять, насколько это будет для вас ""рентабельно"".",ND,neutral,0
188,6.459800536381153e+17,Mon Sep 21 15:17:01 +0000 2015,,"@Hardwell_1 Да, перевыпуск будет бесплатный. Но сначала надо проверить, действительно ли причина ошибок - техническая неисправность чипа.",Hardwell_1,A645977601815744512,0.0,@alfa_bank если ваша банковская карта начинает выдавать “ошибку чипа” примерно в 7 раз из 10 можно ли её бесплатно обменять у вас?,2015-09-21 15:17:01,1,21,9,2015,01.09.2015,21.09.2015," Да, перевыпуск будет бесплатный. Но сначала надо проверить, действительно ли причина ошибок - техническая неисправность чипа.", если ваша банковская карта начинает выдавать “ошибку чипа” примерно в 7 раз из 10 можно ли её бесплатно обменять у вас?,positive,0
189,6.459801752687288e+17,Mon Sep 21 15:17:30 +0000 2015,,@Hardwell_1 Пришлете нам в личные сообщения ФИО и д.рождения? Глянем.,Hardwell_1,A645977601815744512,0.0,@alfa_bank если ваша банковская карта начинает выдавать “ошибку чипа” примерно в 7 раз из 10 можно ли её бесплатно обменять у вас?,2015-09-21 15:17:30,1,21,9,2015,01.09.2015,21.09.2015, Пришлете нам в личные сообщения ФИО и д.рождения? Глянем., если ваша банковская карта начинает выдавать “ошибку чипа” примерно в 7 раз из 10 можно ли её бесплатно обменять у вас?,positive,0
190,6.459888181815951e+17,Mon Sep 21 15:51:50 +0000 2015,,@IlgizValinurov Что случилось?(,IlgizValinurov,A645987899977138176,0.0,"Альфабанк сегодня сделал первый шаг к тому, что бы я перешел в Точку.",2015-09-21 15:51:50,1,21,9,2015,01.09.2015,21.09.2015, Что случилось?(,"Альфабанк сегодня сделал первый шаг к тому, что бы я перешел в Точку.",neutral,0
191,6.462080878088724e+17,Tue Sep 22 06:23:08 +0000 2015,,@averyanov Спасибо! Поправим ),averyanov,A646070293719576576,0.0,"@alfa_bank на странице ввода одноразового пароля ссылка справки ведет https://t.co/OnQzYxBOUP , по которой 404 http://t.co/oO0oZvLhW8",2015-09-22 06:23:08,2,22,9,2015,01.09.2015,22.09.2015, Спасибо! Поправим )," на странице ввода одноразового пароля ссылка справки ведет  , по которой 404 ",positive,0
192,6.462416846160159e+17,Tue Sep 22 08:36:38 +0000 2015,,@Br1ckBaZuka Что случилось?,Br1ckBaZuka,A645986448458559489,0.0,Ебучий альфа банк!!!!,2015-09-22 08:36:38,2,22,9,2015,01.09.2015,22.09.2015, Что случилось?,Ебучий альфа банк!!!!,positive,0
193,6.462421621794611e+17,Tue Sep 22 08:38:32 +0000 2015,,@Kore1in @alfabank Здравствуйте. Укажите пожалуйста полный адрес ресторана. Будет проверять,Kore1in,A646221116835540992,0.0,"@alfabank вдогонку: был вечером в ресторане ""Золотая орда"", там про скидки по Мужской карте ни сном ни духом.",2015-09-22 08:38:32,2,22,9,2015,01.09.2015,22.09.2015,  Здравствуйте. Укажите пожалуйста полный адрес ресторана. Будет проверять," вдогонку: был вечером в ресторане ""Золотая орда"", там про скидки по Мужской карте ни сном ни духом.",neutral,0
194,6.462461890384773e+17,Tue Sep 22 08:54:32 +0000 2015,,@Kore1in Точно!,Kore1in,A646245021256187904,0.0,"Ой, оказывается, Твиттер Альфа-банка - это  @alfa_bank, а @alfabank без подчёркивания совсем не то.",2015-09-22 08:54:32,2,22,9,2015,01.09.2015,22.09.2015, Точно!,"Ой, оказывается, Твиттер Альфа-банка - это  , а  без подчёркивания совсем не то.",negative,0
195,6.462663369230008e+17,Tue Sep 22 10:14:36 +0000 2015,,"@ahatanNema Жаль, что вы так думаете( Можем ли мы узнать - почему?",ahatanNema,A646248234776698880,0.0,Самый дэбильный банк это Альфа банк.Работать с ним это полное потеря времени и нервов.,2015-09-22 10:14:36,2,22,9,2015,01.09.2015,22.09.2015," Жаль, что вы так думаете( Можем ли мы узнать - почему?",Самый дэбильный банк это Альфа банк.Работать с ним это полное потеря времени и нервов.,neutral,0
196,6.462878178285158e+17,Tue Sep 22 11:39:57 +0000 2015,,@iShift Еще раз уточняем.,iShift,A646261494754185216,0.0,@alfa_bank что там с оплатой ip-home провайдера? обещали добавить же,2015-09-22 11:39:57,2,22,9,2015,01.09.2015,22.09.2015, Еще раз уточняем., что там с оплатой ip-home провайдера? обещали добавить же,positive,0
197,6.463330431967109e+17,Tue Sep 22 14:39:40 +0000 2015,,@drfAlexandra Почему вы так думаете?,drfAlexandra,A646311578674044928,0.0,"Альфабанк все еще гордо поддерживает звание самого конченого банка,вот что",2015-09-22 14:39:40,2,22,9,2015,01.09.2015,22.09.2015, Почему вы так думаете?,"Альфабанк все еще гордо поддерживает звание самого конченого банка,вот что",positive,0
198,6.463384361865667e+17,Tue Sep 22 15:01:06 +0000 2015,,"@Br1ckBaZuka Переводили именно на карту? Если да, пришлите пжл ваши данные (ФИО, ДР, посл. 4 цифры карты) на social@alfabank.ru. Проверим",Br1ckBaZuka,A646274631280816129,0.0,@alfa_bank Сколько будут идти деньги?Перевел с qiwi счета на карту альфа банка жду уже 2 день (((,2015-09-22 15:01:06,2,22,9,2015,01.09.2015,22.09.2015," Переводили именно на карту? Если да, пришлите пжл ваши данные (ФИО, ДР, посл. 4 цифры карты) на social.ru. Проверим", Сколько будут идти деньги?Перевел с qiwi счета на карту альфа банка жду уже 2 день (((,negative,0
199,6.463387442665472e+17,Tue Sep 22 15:02:19 +0000 2015,,"@ahatanNema Могли бы уточнить, с каким запросом вы обращались к нам в виде письма?",ahatanNema,A646270591293648896,0.0,"@alfa_bank почему банк на письменные запросы в течении 10дней, как положено, не отвечает?",2015-09-22 15:02:19,2,22,9,2015,01.09.2015,22.09.2015," Могли бы уточнить, с каким запросом вы обращались к нам в виде письма?"," почему банк на письменные запросы в течении 10дней, как положено, не отвечает?",negative,0
200,6.465748125891256e+17,Wed Sep 23 06:40:22 +0000 2015,,"@gutalinoed На сайте можно заполнить заявку на открытие счета, вам перезвонят и проконсультируют по всем вопросам :) https://t.co/3ooVXj0fc4",gutalinoed,A646411728780181504,0.0,Просмотрев десяток банков я с удивлением обнаружил что открывать расчетный счет в @alfa_bank чуть ли не дешевле всех. Приятно удивлен.,2015-09-23 06:40:22,3,23,9,2015,01.09.2015,23.09.2015," На сайте можно заполнить заявку на открытие счета, вам перезвонят и проконсультируют по всем вопросам :) ",Просмотрев десяток банков я с удивлением обнаружил что открывать расчетный счет в  чуть ли не дешевле всех. Приятно удивлен.,negative,0
201,6.466280785176658e+17,Wed Sep 23 10:12:02 +0000 2015,,@hostmaster @pdidenko Что-то пошло не так?(,hostmaster,A646610343150645248,0.0,первый опыт общения с alfabank пока что fail x2 @pdidenko :),2015-09-23 10:12:02,3,23,9,2015,01.09.2015,23.09.2015,  Что-то пошло не так?(,первый опыт общения с alfabank пока что fail x2  :),positive,0
202,6.46630546110591e+17,Wed Sep 23 10:21:50 +0000 2015,,"@spoofi @Beeline_RUS Судя по мониторингу, общих проблем не было.
Нужно смотреть формирование и отправку смс именно на ваш номер.",spoofi,A646534285126684672,0.0,"@alfa_bank стоило написать твит, как смс-ки повалились, но не все :) P.S. оператор @Beeline_RUS",2015-09-23 10:21:50,3,23,9,2015,01.09.2015,23.09.2015,"  Судя по мониторингу, общих проблем не было.
Нужно смотреть формирование и отправку смс именно на ваш номер."," стоило написать твит, как смс-ки повалились, но не все :) P.S. оператор ",positive,0
203,6.466446087814185e+17,Wed Sep 23 11:17:43 +0000 2015,,@ivan_sychev В распечатке будет только маскированный номер телефона.,ivan_sychev,A646642920418877440,0.0,"@alfa_bank срочно: как мне распечатать чек, по которому я оплатил мобильный телефон, чтобы отображался номер телефона? Оплата 11 сентября.",2015-09-23 11:17:43,3,23,9,2015,01.09.2015,23.09.2015, В распечатке будет только маскированный номер телефона.," срочно: как мне распечатать чек, по которому я оплатил мобильный телефон, чтобы отображался номер телефона? Оплата 11 сентября.",negative,0
204,6.466562390704988e+17,Wed Sep 23 12:03:56 +0000 2015,,"@ivan_sychev Оплачивали через Клик, верно?",ivan_sychev,A646650458950496260,0.0,@alfa_bank как получить немаскированный номер? В отделении это возможно?,2015-09-23 12:03:56,3,23,9,2015,01.09.2015,23.09.2015," Оплачивали через Клик, верно?", как получить немаскированный номер? В отделении это возможно?,positive,0
205,6.46663822430892e+17,Wed Sep 23 12:34:04 +0000 2015,,"@ivan_sychev Если через Клик, то в отделении смогут поднять данные с полным номером и распечатать.",alfabank,A646656239070498816,0.0,"@ivan_sychev Оплачивали через Клик, верно?",2015-09-23 12:34:04,3,23,9,2015,01.09.2015,23.09.2015," Если через Клик, то в отделении смогут поднять данные с полным номером и распечатать."," Оплачивали через Клик, верно?",positive,0
206,6.466720349452124e+17,Wed Sep 23 13:06:42 +0000 2015,,"@TheReda Хм. Можно составить отказ через ""Обратную связь"", там таких данных не нужно: https://t.co/tR3DQOJAdQ",TheRadya,A644842447365873664,0.0,Чтобы отказаться от рекламных сообщений от @alfabank_ru нужно указать адрес регистрации. Но зачем?,2015-09-23 13:06:42,3,23,9,2015,01.09.2015,23.09.2015," Хм. Можно составить отказ через ""Обратную связь"", там таких данных не нужно: ",Чтобы отказаться от рекламных сообщений от  нужно указать адрес регистрации. Но зачем?,negative,0
207,6.466723365785887e+17,Wed Sep 23 13:07:54 +0000 2015,,@MityaRusakov В чем мы провинились?(,MityaRusakov,A646630983018659840,0.0,"Думаю перейти с альфа банка на сбербанк... Что думаете? Альфа банк уже не тот (( @ ЖК ""Шуваловский"" https://t.co/YgkWHXgeZ3",2015-09-23 13:07:54,3,23,9,2015,01.09.2015,23.09.2015, В чем мы провинились?(,"Думаю перейти с альфа банка на сбербанк... Что думаете? Альфа банк уже не тот (( @ ЖК ""Шуваловский"" ",positive,0
208,6.466778634968596e+17,Wed Sep 23 13:29:52 +0000 2015,,"@Dogydogydog Нет, логин для Мобайла такой же, как и в Клике - 7 цифр.",Dogydogydog,A646677384540753921,0.0,"@alfa_bank здравствуйте,у меня к вам вопрос,логин для мобильного приложения альфа банк,это номер карты или нет?",2015-09-23 13:29:52,3,23,9,2015,01.09.2015,23.09.2015," Нет, логин для Мобайла такой же, как и в Клике - 7 цифр."," здравствуйте,у меня к вам вопрос,логин для мобильного приложения альфа банк,это номер карты или нет?",negative,0
209,6.466780718824366e+17,Wed Sep 23 13:30:41 +0000 2015,,@TheReda А напишете номер обращения?,TheRadya,A646674637087223808,0.0,"@alfa_bank пришлось создавать новый запрос с указанием ДР и адреса прописки в комментарии. Но я удивлён, что номера телефона недостаточно",2015-09-23 13:30:41,3,23,9,2015,01.09.2015,23.09.2015, А напишете номер обращения?," пришлось создавать новый запрос с указанием ДР и адреса прописки в комментарии. Но я удивлён, что номера телефона недостаточно",negative,0
210,6.46679354743894e+17,Wed Sep 23 13:35:47 +0000 2015,,"@Dogydogydog Вы подключали Клик или Мобайл? Если да, то логин могут подсказать в Телефонном центре по +7 495 78-888-78",Dogydogydog,A646678113682755584,0.0,"@alfa_bank а как его можно получить?у меня больше не работает тот номер на котором записана моя карта,и я нахожусь за границей",2015-09-23 13:35:47,3,23,9,2015,01.09.2015,23.09.2015," Вы подключали Клик или Мобайл? Если да, то логин могут подсказать в Телефонном центре по +7 495 78-888-78"," а как его можно получить?у меня больше не работает тот номер на котором записана моя карта,и я нахожусь за границей",negative,0
211,6.46695957103575e+17,Wed Sep 23 14:41:45 +0000 2015,,@megaweber Спасибо :) Мы над этим работаем.,megaweber,A646693010315587584,0.0,"@alfa_bank кстати, у вас намного лучше стали операторы на вип-линии работать",2015-09-23 14:41:45,3,23,9,2015,01.09.2015,23.09.2015, Спасибо :) Мы над этим работаем.," кстати, у вас намного лучше стали операторы на вип-линии работать",positive,0
212,6.467041892933632e+17,Wed Sep 23 15:14:28 +0000 2015,,@AdekvatTV Мы такие :),AdekvatTV,A646702854359662592,0.0,Какой заботливый банк &gt;&gt;  @alfa_bank http://t.co/sWGwqKqisW,2015-09-23 15:14:28,3,23,9,2015,01.09.2015,23.09.2015, Мы такие :),Какой заботливый банк &gt;&gt;   ,neutral,0
213,6.467203353840804e+17,Wed Sep 23 16:18:38 +0000 2015,,"@KotikDoto Отвечаем всем, упомянувшим наш акккаунт. И не только ))",KotikDoto,A646716546824409088,0.0,@AdekvatTV @alfa_bank адекват настолько популярен что ему отвечают сотрудники альфабанка?,2015-09-23 16:18:38,3,23,9,2015,01.09.2015,23.09.2015," Отвечаем всем, упомянувшим наш акккаунт. И не только ))",  адекват настолько популярен что ему отвечают сотрудники альфабанка?,positive,0
214,6.467207876264673e+17,Wed Sep 23 16:20:25 +0000 2015,,@AdekvatTV @KotikDoto Лучшим пользователям и клиентам ;),AdekvatTV,A646717175366090752,0.0,@KotikDoto @alfa_bank лучшие сотрудники лучшего банка #подмазался,2015-09-23 16:20:25,3,23,9,2015,01.09.2015,23.09.2015,  Лучшим пользователям и клиентам ;),  лучшие сотрудники лучшего банка ,positive,0
215,6.469324755670794e+17,Thu Sep 24 06:21:36 +0000 2015,,"@siplyjj @alfastrah_ru Жаль, что так получилось (( Если будет возможность, оставьте, пожалуйста, им отзыв https://t.co/cEAUC39FJq",siplyjj,A646776675041062916,0.0,"@alfastrah_ru вы вроде в одной группе с @alfa_bank,  но сервис ужасен.  21.09-отправил заявку на каско,  ответа нет. Ушёл к @tinkoff_ins",2015-09-24 06:21:36,4,24,9,2015,01.09.2015,24.09.2015,"  Жаль, что так получилось (( Если будет возможность, оставьте, пожалуйста, им отзыв "," вы вроде в одной группе с ,  но сервис ужасен.  21.09-отправил заявку на каско,  ответа нет. Ушёл к ",negative,0
216,6.46932764168749e+17,Thu Sep 24 06:22:45 +0000 2015,,"@spoofi В рабочее время - к нам, круглосуточно - в Тел.центр. Проверим ситуацию с отправкой.",spoofi,A646899112529514497,0.0,@alfa_bank сейчас такая проблема не повторяется. Если она будет вновь - куда можно обратиться?,2015-09-24 06:22:45,4,24,9,2015,01.09.2015,24.09.2015," В рабочее время - к нам, круглосуточно - в Тел.центр. Проверим ситуацию с отправкой.", сейчас такая проблема не повторяется. Если она будет вновь - куда можно обратиться?,positive,0
217,6.469361349379031e+17,Thu Sep 24 06:36:08 +0000 2015,,@zheludevnk Мы просто работаем ),zheludevnk,A646879194505474048,0.0,@alfa_bank Альфа-Банк — лучший банк в России для состоятельных клиентов по версии Forbes. Опять пустили по боку вонючий @sberbank ))),2015-09-24 06:36:08,4,24,9,2015,01.09.2015,24.09.2015, Мы просто работаем ), Альфа-Банк — лучший банк в России для состоятельных клиентов по версии Forbes. Опять пустили по боку вонючий  ))),positive,0
218,6.469555228816835e+17,Thu Sep 24 07:53:11 +0000 2015,,"@vvchumanov Не могли бы вы уточнить, отказы в разных торговых точках?",vvchumanov,A646945197750906880,0.0,Уже с утра по всем картам @alfa_bank отмены и отказ операций.. Что твориться??,2015-09-24 07:53:11,4,24,9,2015,01.09.2015,24.09.2015," Не могли бы вы уточнить, отказы в разных торговых точках?",Уже с утра по всем картам  отмены и отказ операций.. Что твориться??,positive,0
219,6.469637838318305e+17,Thu Sep 24 08:26:00 +0000 2015,,"@vvchumanov Можете написать нам на social@alfabank.ru ваши ФИО, д.рождения, послед. 4 цифры № карты и время попыток оплаты?",vvchumanov,A646956770192179200,0.0,@alfa_bank да в разных. И банки эквайринга разные.,2015-09-24 08:26:00,4,24,9,2015,01.09.2015,24.09.2015," Можете написать нам на social.ru ваши ФИО, д.рождения, послед. 4 цифры № карты и время попыток оплаты?", да в разных. И банки эквайринга разные.,positive,0
220,6.469652353587896e+17,Thu Sep 24 08:31:46 +0000 2015,,"@kononenkome @alfabank_ru Не можем согласиться. Опция всегда была, есть и убирать ее не планируется",kononenkome,A646926451254652928,0.0,@kononenkome: А все знают что телефонное меню @alfabank_ru больше не предусматривает опции поговорить с оператором?,2015-09-24 08:31:46,4,24,9,2015,01.09.2015,24.09.2015,"  Не можем согласиться. Опция всегда была, есть и убирать ее не планируется",: А все знают что телефонное меню  больше не предусматривает опции поговорить с оператором?,neutral,0
221,6.469654017216553e+17,Thu Sep 24 08:32:26 +0000 2015,,"@kononenkome @alfabank_ru Попробуйте пункт ""другие продукты и услуги"", далее нажать ""0"" для связи с сотрудником",kononenkome,A646926451254652928,1.0,@kononenkome: А все знают что телефонное меню @alfabank_ru больше не предусматривает опции поговорить с оператором?,2015-09-24 08:32:26,4,24,9,2015,01.09.2015,24.09.2015,"  Попробуйте пункт ""другие продукты и услуги"", далее нажать ""0"" для связи с сотрудником",: А все знают что телефонное меню  больше не предусматривает опции поговорить с оператором?,neutral,0
222,6.469780699290214e+17,Thu Sep 24 09:22:46 +0000 2015,,"@kononenkome Явного сейчас действительно нет, но меню постоянно дорабатывается.",kononenkome,A646965659038011392,2.0,"@alfa_bank @alfabank_ru ну я нажал 9, но нет явного: соединить с оператором.",2015-09-24 09:22:46,4,24,9,2015,01.09.2015,24.09.2015," Явного сейчас действительно нет, но меню постоянно дорабатывается.","  ну я нажал 9, но нет явного: соединить с оператором.",negative,0
223,6.469785832111882e+17,Thu Sep 24 09:24:49 +0000 2015,,"@Kore1in @alfabank Выяснили, что у ресторана произошла смена ЮЛ, о чем нас не уведомили. С 07.09 скидка недействительна - поправим на сайте",Kore1in,A646243982025097216,0.0,@alfa_bank @alfabank http://t.co/JXhBPu6vIB,2015-09-24 09:24:49,4,24,9,2015,01.09.2015,24.09.2015,"  Выяснили, что у ресторана произошла смена ЮЛ, о чем нас не уведомили. С 07.09 скидка недействительна - поправим на сайте",  ,neutral,0
224,6.469830808220877e+17,Thu Sep 24 09:42:41 +0000 2015,,"@leeberall На оператора, если все остальные пункты меню не подходят, можно выйти через пункт ""Другие продукты и услуги"".",leeberall,A646981677458264064,0.0,"@alfa_bank @kononenkome а неявное - это как? Надо угадать, что нажать, чтоб был оператор?",2015-09-24 09:42:41,4,24,9,2015,01.09.2015,24.09.2015," На оператора, если все остальные пункты меню не подходят, можно выйти через пункт ""Другие продукты и услуги"".","  а неявное - это как? Надо угадать, что нажать, чтоб был оператор?",positive,0
225,6.469858028624896e+17,Thu Sep 24 09:53:30 +0000 2015,,"@andrey_dubov В смысле, речь о транзакциях, которые вы не совершали? А ваш российский номер доступен?",andrey_dubov,A646984903968604161,0.0,ND,2015-09-24 09:53:30,4,24,9,2015,01.09.2015,24.09.2015," В смысле, речь о транзакциях, которые вы не совершали? А ваш российский номер доступен?",ND,neutral,0
226,6.469877853673677e+17,Thu Sep 24 10:01:23 +0000 2015,,"@andrey_dubov Можете прислать нам на social@alfabank.ru ваши ФИО, д.рождения и о каких операциях идет речь? В теме указать ""Твиттер"".",andrey_dubov,A646986114025291776,0.0,ND,2015-09-24 10:01:23,4,24,9,2015,01.09.2015,24.09.2015," Можете прислать нам на social.ru ваши ФИО, д.рождения и о каких операциях идет речь? В теме указать ""Твиттер"".",ND,neutral,0
227,6.469888792544215e+17,Thu Sep 24 10:05:43 +0000 2015,,"@iShift Добавили, можно найти в поиске. Но т.к. у партнера, через к-го проходят платежи, идут тех.работы, он пока недоступен для оплаты.",iShift,A646986864449191936,0.0,@alfa_bank Каков результат?,2015-09-24 10:05:43,4,24,9,2015,01.09.2015,24.09.2015," Добавили, можно найти в поиске. Но т.к. у партнера, через к-го проходят платежи, идут тех.работы, он пока недоступен для оплаты.", Каков результат?,positive,0
228,6.469952060810158e+17,Thu Sep 24 10:30:52 +0000 2015,,@nemezi Наша рассылка.,nemezi,A646987049581572096,0.0,Это ваш сайт @alfa_bank ? или мошеннники? http://t.co/zO8im0rVVu,2015-09-24 10:30:52,4,24,9,2015,01.09.2015,24.09.2015, Наша рассылка.,Это ваш сайт  ? или мошеннники? ,positive,0
229,6.469968808833229e+17,Thu Sep 24 10:37:31 +0000 2015,,@iShift http://t.co/zaS0SzGDH0,iShift,A646992308177604608,0.0,@alfa_bank не вижу в поиске http://t.co/40SX1iPUhv,2015-09-24 10:37:31,4,24,9,2015,01.09.2015,24.09.2015, , не вижу в поиске ,negative,0
230,6.470217125220188e+17,Thu Sep 24 12:16:12 +0000 2015,,"@nemezi Понимаем. Тем не менее, все ок )",nemezi,A647008032409395200,0.0,@alfa_bank меня смутил домен sendsay.ru,2015-09-24 12:16:12,4,24,9,2015,01.09.2015,24.09.2015," Понимаем. Тем не менее, все ок )", меня смутил домен sendsay.ru,negative,0
231,6.470473906508759e+17,Thu Sep 24 13:58:14 +0000 2015,,"@IlyaYashin Мы себя чувствуем прекрасно и не знаем, кто сеет слухи о перспективах. Но если у вас найдется ссылочка, будем признательны.",IlyaYashin,A647042054594404352,3.0,"@alfa_bank Дорогой Альфа-Банк, как ты себя чувствуешь? Ходят какие-то мрачные слухи о твоих перспективах.",2015-09-24 13:58:14,4,24,9,2015,01.09.2015,24.09.2015," Мы себя чувствуем прекрасно и не знаем, кто сеет слухи о перспективах. Но если у вас найдется ссылочка, будем признательны."," Дорогой Альфа-Банк, как ты себя чувствуешь? Ходят какие-то мрачные слухи о твоих перспективах.",positive,0
232,6.470565457511506e+17,Thu Sep 24 14:34:36 +0000 2015,,"@jirafko Видимо, к той карте, что в смс, подключен Альфа-Чек, а к другой -нет, поэтому так отобразилось. Но средства в любом случае на счете",jirafko,A647054265668763649,0.0,"@alfa_bank сегодня вносил деньги на одну карту, а в смс-уведомлении была указана другая, обе привязаны к одному счету. Такое нормально?",2015-09-24 14:34:36,4,24,9,2015,01.09.2015,24.09.2015," Видимо, к той карте, что в смс, подключен Альфа-Чек, а к другой -нет, поэтому так отобразилось. Но средства в любом случае на счете"," сегодня вносил деньги на одну карту, а в смс-уведомлении была указана другая, обе привязаны к одному счету. Такое нормально?",positive,0
233,6.47067922461016e+17,Thu Sep 24 15:19:49 +0000 2015,,@IlyaYashin Слухов всегда много ) Спасибо за участие.,IlyaYashin,A647065260223037441,0.0,"@alfa_bank Ссылки нет, но болтают всякое уже не первый день. Надеюсь, всё у вас будет в порядке.",2015-09-24 15:19:49,4,24,9,2015,01.09.2015,24.09.2015, Слухов всегда много ) Спасибо за участие.," Ссылки нет, но болтают всякое уже не первый день. Надеюсь, всё у вас будет в порядке.",positive,0
234,6.470679913608397e+17,Thu Sep 24 15:20:05 +0000 2015,,@kostabear Все хорошо.,kostabear,A647066548776116224,0.0,Что там с @alfa_bank ???,2015-09-24 15:20:05,4,24,9,2015,01.09.2015,24.09.2015, Все хорошо.,Что там с  ???,positive,0
235,6.470783026126193e+17,Thu Sep 24 16:01:04 +0000 2015,,@obi_van_ хорошо все у нас.,obi_van_,A647072997665341440,0.0,А что с альфа банком? @alfa_bank,2015-09-24 16:01:04,4,24,9,2015,01.09.2015,24.09.2015, хорошо все у нас.,А что с альфа банком? ,positive,0
